id_match,home_team_id,away_team_id,home_result,away_result,result,date,round,city,edition
469,159,54,5,2,159,,Preliminary round,Moskva,1965
470,159,163,1,0,159,,Preliminary round,Moskva,1965
471,159,206,3,2,159,,Preliminary round,Madrid,1965
472,163,54,1,1,draw,,Preliminary round,Madrid,1965
473,163,159,4,0,163,,Preliminary round,Stockholm,1965
474,163,206,2,1,163,,Preliminary round,Lausanne,1965
475,174,103,3,2,174,,Preliminary round,Bern,1965
476,174,158,2,1,174,,Preliminary round,West-Berlin,1965
477,189,100,1,2,100,,Preliminary round,Cardiff,1965
478,189,100,2,1,189,,Preliminary round,Beograd,1965
479,194,52,5,1,194,,Preliminary round,Beograd,1965
480,211,57,2,1,211,,Preliminary round,Istanbul,1965
481,211,83,1,2,83,,Preliminary round,Istanbul,1965
482,211,222,2,1,211,,Preliminary round,Montevideo,1965
483,204,47,1,0,204,,Quarter-finals,Santiago,1965
484,68,217,0,0,draw,1966-07-11,Group,London,1966
485,28,31,2,0,28,1966-07-12,Group,Liverpool,1966
486,10,189,2,1,10,1966-07-13,Group,Birmingham,1966
487,76,130,1,1,draw,1966-07-13,Group,London,1966
488,103,41,2,0,103,1966-07-13,Group,Sunderland,1966
489,159,94,3,1,159,1966-07-13,Group,Manchester,1966
490,94,28,3,1,94,1966-07-15,Group,Liverpool,1966
491,189,195,2,1,189,1966-07-15,Group,Sheffield,1966
492,217,76,2,1,217,1966-07-15,Group,London,1966
493,68,130,2,0,68,1966-07-16,Group,London,1966
494,159,31,3,0,159,1966-07-16,Group,Manchester,1966
495,211,103,1,0,211,1966-07-16,Group,Sunderland,1966
496,10,195,2,0,10,1966-07-19,Group,Sheffield,1966
497,159,28,3,1,159,1966-07-19,Group,Liverpool,1966
498,68,76,2,0,68,1966-07-20,Group,London,1966
499,94,31,3,1,94,1966-07-20,Group,Manchester,1966
500,211,41,2,1,211,1966-07-20,Group,Sunderland,1966
501,68,10,1,0,68,1966-07-23,Quarter-finals,London,1966
502,211,94,2,1,211,1966-07-23,Quarter-finals,Sunderland,1966
503,68,159,2,1,68,1966-07-26,Semi-finals,London,1966
504,159,211,2,1,159,1966-07-28,Match for third place,London,1966
505,14,81,0,2,81,,Preliminary round,Tirane,1968
506,21,75,1,0,21,,Preliminary round,København,1968
507,21,225,1,1,draw,,Preliminary round,West-Berlin,1968
508,24,36,1,0,24,,Preliminary round,Paris,1968
509,24,215,4,2,24,,Preliminary round,Athina,1968
510,31,140,2,0,31,,Preliminary round,Athina,1968
511,35,145,6,1,35,,Preliminary round,Genova,1968
512,36,24,0,2,24,,Preliminary round,Luxembourg,1968
513,36,215,0,2,215,,Preliminary round,Luxembourg,1968
514,47,92,2,0,47,,Preliminary round,Rotterdam,1968
515,47,104,1,0,47,,Preliminary round,Belfast,1968
516,52,81,3,1,52,,Preliminary round,Glasgow,1968
517,52,174,2,1,52,,Preliminary round,Lausanne,1968
518,54,57,3,1,54,,Preliminary round,Beograd,1968
519,57,54,1,1,draw,,Preliminary round,Tirane,1968
520,61,63,0,2,63,,Preliminary round,Tirane,1968
521,61,67,4,1,61,,Preliminary round,Buenos Aires,1968
522,63,61,3,0,63,,Preliminary round,Buenos Aires,1968
523,63,67,1,3,67,,Preliminary round,Phnom Penh,1968
524,67,61,1,1,draw,,Preliminary round,Wien,1968
525,67,63,0,1,63,,Preliminary round,Wien,1968
526,75,21,5,0,75,,Preliminary round,Bruxelles,1968
527,76,149,1,0,76,,Preliminary round,Bruxelles,1968
528,83,159,1,2,159,,Preliminary round,La_Paz,1968
529,86,204,2,1,86,,Preliminary round,La_Paz,1968
530,91,86,3,0,91,,Preliminary round,Sofija,1968
531,91,204,2,1,91,,Preliminary round,Firenze,1968
532,92,47,4,0,92,,Preliminary round,Sofija,1968
533,92,104,7,2,92,,Preliminary round,Santiago,1968
534,104,47,3,1,104,,Preliminary round,Santiago,1968
535,104,92,2,1,104,,Preliminary round,Lima,1968
536,119,140,2,0,119,,Preliminary round,Barranquilla,1968
537,135,175,0,1,175,,Preliminary round,Barranquilla,1968
538,145,35,1,0,145,,Preliminary round,San_Jose,1968
539,148,206,7,0,148,,Preliminary round,San_Jose,1968
540,159,163,0,0,draw,,Preliminary round,San_Jose,1968
541,163,195,4,0,163,,Preliminary round,San_Jose,1968
542,174,14,1,1,draw,,Preliminary round,Kingston,1968
543,189,21,2,1,189,,Preliminary round,La_Habana,1968
544,191,226,0,6,226,,Preliminary round,Levkosia,1968
545,194,149,0,5,149,,Preliminary round,Ammochostos,1968
546,195,83,0,1,83,,Preliminary round,Bratislava,1968
547,204,86,3,1,204,,Preliminary round,Praha,1968
548,204,91,3,1,204,,Preliminary round,Brno,1968
549,205,3,1,1,draw,,Preliminary round,København,1968
550,206,148,1,3,148,,Preliminary round,København,1968
551,215,24,1,0,215,,Preliminary round,La_Habana,1968
552,215,36,0,0,draw,,Preliminary round,La_Habana,1968
553,222,103,1,3,103,,Preliminary round,Paramaribo,1968
554,225,75,6,1,225,,Preliminary round,Paramaribo,1968
555,225,189,2,2,draw,,Preliminary round,Guayaquil,1968
556,226,191,2,0,226,,Preliminary round,Guayaquil,1968
557,145,135,4,2,145,,Final,London,1969
558,145,191,0,0,draw,,Group,Birmingham,1969
559,149,76,2,1,149,,Group,Birmingham,1969
560,149,194,5,0,149,,Group,Sheffield,1969
561,155,43,0,0,draw,,Group,London,1969
562,155,220,1,1,draw,,Group,Middlesbrough,1969
563,156,10,1,0,156,,Group,Middlesbrough,1969
564,158,31,3,0,158,,Group,Middlesbrough,1969
565,10,25,5,0,10,,Preliminary round,Karlsruhe,1969
566,10,156,0,2,156,,Preliminary round,Helsinki,1969
567,13,102,2,0,13,,Preliminary round,Helsinki,1969
568,13,105,1,2,105,,Preliminary round,Helsinki,1969
569,13,162,4,1,13,,Preliminary round,Marseille,1969
570,13,162,1,0,13,,Preliminary round,Paris,1969
571,13,186,1,0,13,,Preliminary round,Leipzig,1969
572,14,174,1,1,draw,,Preliminary round,Leipzig,1969
573,21,189,1,4,189,,Preliminary round,Athina,1969
574,25,10,0,1,10,,Preliminary round,San_Pedro_Sula,1969
575,25,156,0,1,156,,Preliminary round,San_Pedro_Sula,1969
576,28,43,3,0,28,,Preliminary round,Budapest,1969
577,28,155,3,2,28,,Preliminary round,Budapest,1969
578,28,220,1,0,28,,Preliminary round,Dublin,1969
579,31,119,0,5,119,,Preliminary round,Tel Aviv,1969
580,31,158,1,2,158,,Preliminary round,Tel Aviv,1969
581,41,65,6,1,41,,Preliminary round,Roma,1969
582,41,217,3,0,41,,Preliminary round,Napoli,1969
583,43,28,1,1,draw,,Preliminary round,Kingston,1969
584,43,155,2,0,43,,Preliminary round,Kingston,1969
585,43,220,2,0,43,,Preliminary round,Kingston,1969
586,52,14,2,3,14,,Preliminary round,Kingston,1969
587,54,94,2,5,94,,Preliminary round,Luxembourg,1969
588,54,94,1,0,54,,Preliminary round,Mexico D.F,1969
589,54,100,3,0,54,,Preliminary round,Mexico D.F,1969
590,57,94,8,0,57,,Preliminary round,Mexico D.F,1969
591,57,100,2,0,57,,Preliminary round,Mexico D.F,1969
592,65,41,0,0,draw,,Preliminary round,Rotterdam,1969
593,65,217,0,0,draw,,Preliminary round,Amsterdam,1969
594,67,91,6,1,67,,Preliminary round,Phnom Penh,1969
595,67,91,4,1,67,,Preliminary round,Belfast,1969
596,67,92,2,1,67,,Preliminary round,Belfast,1969
597,67,92,0,1,92,,Preliminary round,Oslo,1969
598,72,116,4,2,72,,Preliminary round,Trondheim,1969
599,72,191,3,0,72,,Preliminary round,Oslo,1969
600,75,189,1,0,75,,Preliminary round,Lima,1969
601,75,225,7,0,75,,Preliminary round,Szczecin,1969
602,76,194,0,0,draw,,Preliminary round,Warszawa,1969
603,77,103,1,1,draw,,Preliminary round,Chorzow,1969
604,77,222,0,0,draw,,Preliminary round,Porto,1969
605,81,14,0,0,draw,,Preliminary round,Asuncion,1969
606,81,52,2,0,81,,Preliminary round,Asuncion,1969
607,81,174,0,1,174,,Preliminary round,Lima,1969
608,82,145,2,1,82,,Preliminary round,Lisboa,1969
609,83,163,5,1,83,,Preliminary round,Lisboa,1969
610,83,195,1,0,83,,Preliminary round,Bucuresti,1969
611,86,91,2,0,86,,Preliminary round,Bucuresti,1969
612,91,67,3,0,91,,Preliminary round,Bucuresti,1969
613,91,215,1,0,91,,Preliminary round,Glasgow,1969
614,92,67,1,2,67,,Preliminary round,Glasgow,1969
615,94,54,6,0,94,,Preliminary round,Moskva,1969
616,94,57,3,1,94,,Preliminary round,Moskva,1969
617,94,100,2,1,94,,Preliminary round,Moskva,1969
618,100,54,4,1,100,,Preliminary round,Sevilla,1969
619,100,57,1,0,100,,Preliminary round,Paris,1969
620,100,94,3,0,100,,Preliminary round,Norrkoping,1969
621,102,13,1,2,13,,Preliminary round,Stockholm,1969
622,102,142,1,0,102,,Preliminary round,Geneve,1969
623,103,77,2,1,103,,Preliminary round,Bern,1969
624,103,222,0,1,222,,Preliminary round,Port_of_Spain,1969
625,105,13,4,1,105,,Preliminary round,Port_of_Spain,1969
626,105,186,0,6,186,,Preliminary round,Istanbul,1969
627,116,72,0,1,72,,Preliminary round,Ankara,1969
628,119,31,2,1,119,,Preliminary round,Ankara,1969
629,119,158,1,1,draw,,Preliminary round,Tegucigalpa,1969
630,135,145,2,2,draw,,Preliminary round,Los Angeles,1969
631,135,175,2,1,135,,Preliminary round,Montevideo,1969
632,135,191,5,0,135,,Preliminary round,Montevideo,1969
633,135,205,3,6,205,,Preliminary round,Caracas,1969
634,135,205,1,3,205,,Preliminary round,Caracas,1969
635,140,31,4,2,140,,Preliminary round,Wrexham,1969
636,140,119,4,1,140,,Preliminary round,Cardiff,1969
637,140,158,2,1,140,,Preliminary round,Cardiff,1969
638,142,102,1,0,142,,Preliminary round,Beograd,1969
639,145,82,1,1,draw,,Preliminary round,Beograd,1969
640,195,163,1,2,163,,Preliminary round,Algiers,1969
641,205,135,7,1,205,,Preliminary round,Wien,1969
642,206,211,0,2,211,,Preliminary round,Wien,1969
643,215,91,6,1,215,,Preliminary round,Waregem,1969
644,217,41,3,0,217,,Preliminary round,Bruxelles,1969
645,217,65,0,0,draw,,Preliminary round,Hamilton,1969
646,220,28,0,2,28,,Preliminary round,Hamilton,1969
647,220,43,2,0,220,,Preliminary round,Sofija,1969
648,220,155,2,3,155,,Preliminary round,Douala,1969
649,222,77,4,0,222,,Preliminary round,Toronto,1969
650,225,21,4,2,225,,Preliminary round,Toronto,1969
651,155,28,4,0,155,,Quarter-finals,Sheffield,1969
652,156,25,5,3,156,,Quarter-finals,Liverpool,1969
653,148,211,2,1,148,,Semi-finals,Liverpool,1969
654,68,163,1,0,68,1970-06-02,Group,Guadalajara,1970
655,156,31,3,2,156,1970-06-02,Group,Leon,1970
656,217,102,2,0,217,1970-06-02,Group,Puebla,1970
657,21,67,3,0,21,1970-06-03,Group,Mexico D.F,1970
658,28,54,4,1,28,1970-06-03,Group,Guadalajara,1970
659,103,194,1,0,103,1970-06-03,Group,Toluca,1970
660,156,135,3,0,156,1970-06-06,Group,Leon,1970
661,163,54,2,1,163,1970-06-06,Group,Guadalajara,1970
662,211,21,4,1,211,1970-06-06,Group,Mexico D.F,1970
663,28,68,1,0,28,1970-06-07,Group,Guadalajara,1970
664,130,67,4,0,130,1970-06-07,Group,Mexico D.F,1970
665,194,102,1,1,draw,1970-06-07,Group,Toluca,1970
666,28,163,3,2,28,1970-06-10,Group,Guadalajara,1970
667,194,217,1,0,194,1970-06-10,Group,Puebla,1970
668,211,67,2,0,211,1970-06-10,Group,Mexico D.F,1970
669,31,135,1,1,draw,1970-06-11,Group,Leon,1970
670,68,54,1,0,68,1970-06-11,Group,Guadalajara,1970
671,103,102,0,0,draw,1970-06-11,Group,Toluca,1970
672,130,21,1,0,130,1970-06-11,Group,Mexico D.F,1970
673,28,156,4,2,28,1970-06-14,Quarter-finals,Guadalajara,1970
674,103,130,4,1,103,1970-06-14,Quarter-finals,Toluca,1970
675,217,211,1,0,217,1970-06-14,Quarter-finals,Mexico D.F,1970
676,28,217,3,1,28,1970-06-17,Semi-finals,Guadalajara,1970
677,28,103,4,1,28,1970-06-21,Final,Mexico D.F,1970
678,81,31,1,1,draw,,Preliminary round,San_Jose,1970
679,81,68,3,0,81,,Preliminary round,San_Jose,1970
680,81,135,0,1,135,,Preliminary round,Levkosia,1970
681,81,156,0,5,156,,Preliminary round,Levkosia,1970
682,81,217,1,0,81,,Preliminary round,Bratislava,1970
683,103,81,0,3,81,,Preliminary round,København,1970
684,103,217,2,0,103,,Preliminary round,Oranjestad,1970
685,211,130,1,2,130,,Preliminary round,San_Salvador,1970
686,127,94,6,0,127,,Preliminary round,Paramaribo,1971
687,3,88,4,1,3,,Preliminary round,Paramaribo,1972
688,8,63,1,0,8,,Preliminary round,San_Salvador,1972
689,8,204,6,0,8,,Preliminary round,San_Jose,1972
690,14,94,1,2,94,,Preliminary round,Helsinki,1972
691,14,127,0,1,127,,Preliminary round,Strasbourg,1972
692,14,194,4,2,14,,Preliminary round,Athina,1972
693,21,95,4,0,21,,Preliminary round,Guatemala,1972
694,21,140,2,0,21,,Preliminary round,Port-au-Prince,1972
695,31,148,2,4,148,,Preliminary round,Port-au-Prince,1972
696,36,130,1,0,36,,Preliminary round,Tegucigalpa,1972
697,36,215,3,1,36,,Preliminary round,Tegucigalpa,1972
698,45,145,1,3,145,,Preliminary round,San_Jose,1972
699,47,92,0,2,92,,Preliminary round,Tegucigalpa,1972
700,48,179,1,1,draw,,Preliminary round,Sydney,1972
701,52,31,0,2,31,,Preliminary round,Rotterdam,1972
702,52,159,1,0,52,,Preliminary round,Casablanca,1972
703,55,82,1,1,draw,,Preliminary round,Lagos,1972
704,56,202,2,0,56,,Preliminary round,Helsinki,1972
705,57,174,4,1,57,,Preliminary round,Belfast,1972
706,63,8,3,0,63,,Preliminary round,Lisboa,1972
707,63,204,2,0,63,,Preliminary round,Bucuresti,1972
708,66,205,2,1,66,,Preliminary round,Glasgow,1972
709,67,86,1,1,draw,,Preliminary round,Madrid,1972
710,72,200,4,2,72,,Preliminary round,Khartoum,1972
711,72,200,5,0,72,,Preliminary round,Stockholm,1972
712,75,2,1,0,75,,Preliminary round,Basel,1972
713,75,163,0,0,draw,,Preliminary round,Guatemala,1972
714,76,211,0,4,211,,Preliminary round,Port-au-Prince,1972
715,77,75,0,0,draw,,Preliminary round,Tunis,1972
716,82,55,0,3,55,,Preliminary round,Istanbul,1972
717,86,67,6,2,86,,Preliminary round,Kansas City,1972
718,88,3,1,0,88,,Preliminary round,Atlanta,1972
719,91,160,0,1,160,,Preliminary round,Cardiff,1972
720,92,47,9,1,92,,Preliminary round,Beograd,1972
721,94,127,0,0,draw,,Preliminary round,Beograd,1972
722,95,21,4,2,95,,Preliminary round,Ndola,1972
723,100,76,1,0,100,,Preliminary round,Buenos Aires,1972
724,100,211,2,2,draw,,Preliminary round,Buenos Aires,1972
725,108,129,1,1,draw,,Preliminary round,Seoul,1972
726,108,191,0,0,draw,,Preliminary round,Lourenco Marques,1972
727,114,226,3,1,114,,Preliminary round,Lourenco Marques,1972
728,119,103,2,1,119,,Preliminary round,Seoul,1972
729,119,206,2,0,119,,Preliminary round,Wien,1972
730,127,14,2,1,127,,Preliminary round,Liege,1972
731,129,108,3,1,129,,Preliminary round,La_Paz,1972
732,130,36,2,1,130,,Preliminary round,La_Paz,1972
733,130,215,6,2,130,,Preliminary round,Rio de Janeiro,1972
734,135,175,1,0,135,,Preliminary round,Rio de Janeiro,1972
735,140,149,6,0,140,,Preliminary round,Rio de Janeiro,1972
736,145,45,2,1,145,,Preliminary round,Sofija,1972
737,149,21,4,1,149,,Preliminary round,Sofija,1972
738,149,95,4,1,149,,Preliminary round,Santiago,1972
739,159,52,0,0,draw,,Preliminary round,Santiago,1972
740,160,91,0,2,91,,Preliminary round,Bogota,1972
741,163,2,0,1,2,,Preliminary round,Bogota,1972
742,174,57,3,0,174,,Preliminary round,Bogota,1972
743,175,135,1,2,135,,Preliminary round,Levkosia,1972
744,179,48,3,3,draw,,Preliminary round,Praha,1972
745,189,225,4,1,189,,Preliminary round,Marseille,1972
746,191,108,3,0,191,,Preliminary round,Praha,1972
747,194,94,3,2,194,,Preliminary round,København,1972
748,194,127,2,0,194,,Preliminary round,København,1972
749,195,103,1,1,draw,,Preliminary round,Guayaquil,1972
750,200,72,0,2,72,,Preliminary round,Guayaquil,1972
751,202,56,0,3,56,,Preliminary round,San_Salvador,1972
752,204,8,1,0,204,,Preliminary round,Kingston,1972
753,204,63,3,0,204,,Preliminary round,San_Salvador,1972
754,205,66,3,2,205,,Preliminary round,Mexico D.F,1972
755,206,119,5,1,206,,Preliminary round,Addis Ababa,1972
756,215,36,1,1,draw,,Preliminary round,Addis Ababa,1972
757,215,130,1,0,215,,Preliminary round,Nurnberg,1972
758,222,68,12,0,222,,Preliminary round,Essen,1972
759,225,83,3,2,225,,Preliminary round,Hamburg,1972
760,226,114,1,5,114,,Preliminary round,Helsinki,1972
761,105,187,5,2,105,,Group,Leon,1973
762,109,146,2,1,109,,Group,Leon,1973
763,119,195,3,1,119,,Group,Leon,1973
764,130,61,0,0,draw,,Group,Puebla,1973
765,130,86,0,0,draw,,Group,Mexico D.F,1973
766,124,201,1,0,124,,Match for third place,Mexico D.F,1973
767,2,75,3,0,2,,Preliminary round,Paris,1973
768,2,77,2,2,draw,,Preliminary round,Ost-Berlin,1973
769,2,163,2,1,2,,Preliminary round,Dresden,1973
770,10,25,1,1,draw,,Preliminary round,Accra,1973
771,10,155,2,2,draw,,Preliminary round,Athina,1973
772,13,97,4,1,13,,Preliminary round,Thessalonike,1973
773,13,97,1,1,draw,,Preliminary round,Guatemala,1973
774,13,98,1,2,98,,Preliminary round,Port-au-Prince,1973
775,13,99,2,0,13,,Preliminary round,Port-au-Prince,1973
776,13,99,1,0,13,,Preliminary round,Tegucigalpa,1973
777,13,142,2,0,13,,Preliminary round,Budapest,1973
778,13,186,3,0,13,,Preliminary round,Budapest,1973
779,13,186,4,0,13,,Preliminary round,Budapest,1973
780,21,149,1,2,149,,Preliminary round,Dublin,1973
781,25,10,1,1,draw,,Preliminary round,Dublin,1973
782,25,155,1,2,155,,Preliminary round,Dublin,1973
783,31,52,1,0,31,,Preliminary round,Tel Aviv,1973
784,31,159,4,0,31,,Preliminary round,Tel Aviv,1973
785,35,56,3,0,35,,Preliminary round,Napoli,1973
786,41,156,4,1,41,,Preliminary round,Roma,1973
787,41,156,1,3,156,,Preliminary round,Seoul,1973
788,43,65,0,2,65,,Preliminary round,Seoul,1973
789,43,217,2,0,43,,Preliminary round,Tripoli,1973
790,48,135,1,3,135,,Preliminary round,Cardiff,1973
791,48,205,4,0,48,,Preliminary round,Skopje,1973
792,52,148,1,3,148,,Preliminary round,Luxembourg,1973
793,54,57,1,5,57,,Preliminary round,Luxembourg,1973
794,54,174,2,1,54,,Preliminary round,Casablanca,1973
795,56,35,5,1,56,,Preliminary round,Conakry,1973
796,56,35,7,0,56,,Preliminary round,Port-au-Prince,1973
797,56,82,2,1,56,,Preliminary round,Tegucigalpa,1973
798,56,135,3,0,56,,Preliminary round,Budapest,1973
799,56,226,0,4,226,,Preliminary round,Brugge,1973
800,57,54,2,0,57,,Preliminary round,Las Palmas,1973
801,61,86,3,0,61,,Preliminary round,Casablanca,1973
802,65,43,0,0,draw,,Preliminary round,Casablanca,1973
803,65,217,2,2,draw,,Preliminary round,Marseille,1973
804,68,158,1,1,draw,,Preliminary round,Rotterdam,1973
805,68,222,4,0,68,,Preliminary round,Rotterdam,1973
806,72,226,1,0,72,,Preliminary round,Rotterdam,1973
807,75,77,0,2,77,,Preliminary round,Tel Aviv,1973
808,76,100,2,1,76,,Preliminary round,Ibadan,1973
809,77,2,2,0,77,,Preliminary round,Ibadan,1973
810,77,163,2,2,draw,,Preliminary round,Ibadan,1973
811,82,56,1,3,56,,Preliminary round,Oslo,1973
812,82,145,0,0,draw,,Preliminary round,Belfast,1973
813,83,189,2,5,189,,Preliminary round,Oslo,1973
814,83,225,0,3,225,,Preliminary round,Asuncion,1973
815,86,92,2,1,86,,Preliminary round,Asuncion,1973
816,88,135,1,0,88,,Preliminary round,Asuncion,1973
817,91,61,1,0,91,,Preliminary round,Lima,1973
818,91,86,3,0,91,,Preliminary round,Lima,1973
819,91,204,3,0,91,,Preliminary round,Warszawa,1973
820,92,61,8,1,92,,Preliminary round,Krakow,1973
821,92,91,2,1,92,,Preliminary round,Chorzow,1973
822,92,130,2,2,draw,,Preliminary round,Porto,1973
823,92,204,0,2,204,,Preliminary round,Lisboa,1973
824,93,105,1,1,draw,,Preliminary round,Lourenco Marques,1973
825,93,124,1,1,draw,,Preliminary round,Bucuresti,1973
826,93,187,1,0,93,,Preliminary round,Bucuresti,1973
827,94,14,8,0,94,,Preliminary round,Glasgow,1973
828,94,194,1,1,draw,,Preliminary round,Glasgow,1973
829,95,140,2,1,95,,Preliminary round,Dakar,1973
830,95,149,1,1,draw,,Preliminary round,Seoul,1973
831,97,142,2,2,draw,,Preliminary round,Seoul,1973
832,97,142,2,0,97,,Preliminary round,Moskva,1973
833,98,13,3,0,98,,Preliminary round,Kiev,1973
834,98,109,6,0,98,,Preliminary round,La_Linea,1973
835,98,109,2,1,98,,Preliminary round,Barcelona,1973
836,98,146,3,1,98,,Preliminary round,Khartoum,1973
837,98,146,0,0,draw,,Preliminary round,Khartoum,1973
838,98,196,3,3,draw,,Preliminary round,Khartoum,1973
839,99,97,2,0,99,,Preliminary round,Stockholm,1973
840,99,97,1,1,draw,,Preliminary round,Bern,1973
841,99,142,0,1,142,,Preliminary round,Lausanne,1973
842,99,142,0,0,draw,,Preliminary round,Tunis,1973
843,102,105,1,3,105,,Preliminary round,Istanbul,1973
844,102,105,0,1,105,,Preliminary round,San_Diego,1973
845,102,124,2,0,102,,Preliminary round,Montevideo,1973
846,102,201,1,0,102,,Preliminary round,Montevideo,1973
847,103,119,0,5,119,,Preliminary round,Caracas,1973
848,103,195,1,1,draw,,Preliminary round,Caracas,1973
849,103,206,0,2,206,,Preliminary round,Caracas,1973
850,163,77,0,2,77,,Preliminary round,Valletta,1973
851,174,54,1,0,174,,Preliminary round,Algiers,1973
852,186,13,1,3,13,,Preliminary round,St._Johns,1973
853,186,93,1,2,93,,Preliminary round,St._Johns,1973
854,186,102,2,2,draw,,Preliminary round,Wien,1973
855,186,102,4,0,186,,Preliminary round,Wien,1973
856,186,124,2,0,186,,Preliminary round,Wien,1973
857,186,201,4,0,186,,Preliminary round,Liege,1973
858,187,201,0,0,draw,,Preliminary round,Antwerpen,1973
859,189,83,1,1,draw,,Preliminary round,Brazzaville,1973
860,194,14,3,3,draw,,Preliminary round,San_Jose,1973
861,194,14,0,4,14,,Preliminary round,Lemesos,1973
862,195,119,0,1,119,,Preliminary round,Levkosia,1973
863,195,206,0,5,206,,Preliminary round,Cotonou,1973
864,196,98,1,4,98,,Preliminary round,København,1973
865,196,109,6,0,196,,Preliminary round,St._Johns,1973
866,196,109,1,1,draw,,Preliminary round,San_Fernando,1973
867,204,61,2,1,204,,Preliminary round,Cairo,1973
868,204,86,0,1,86,,Preliminary round,San_Salvador,1973
869,204,130,0,0,draw,,Preliminary round,Addis Ababa,1973
870,205,48,3,0,205,,Preliminary round,Addis Ababa,1973
871,206,103,1,0,206,,Preliminary round,Helsinki,1973
872,206,195,1,1,draw,,Preliminary round,Helsinki,1973
873,211,41,3,0,211,,Preliminary round,Sofija,1973
874,211,76,0,1,76,,Preliminary round,Toronto,1973
875,211,100,3,2,211,,Preliminary round,St._Johns,1973
876,217,43,1,0,217,,Preliminary round,Paris,1973
877,217,65,5,0,217,,Preliminary round,Dresden,1973
878,222,158,5,1,222,,Preliminary round,Kumasi,1973
879,225,189,1,0,225,,Preliminary round,Guatemala,1973
880,226,56,2,2,draw,,Preliminary round,Nairobi,1973
881,226,72,2,1,226,,Preliminary round,Dublin,1973
