id_match,home_team,away_team,home_result,away_result,result,date,round,city,edition,is_final
1826,Zambia,Algeria,3,2,Zambia,,Preliminary round,Banjul,1986,False
1827,Zambia,Cameroon,0,0,draw,,Preliminary round,Athina,1986,False
1828,Zambia,Uganda,2,0,Zambia,,Preliminary round,Bruxelles,1986,False
1829,Zimbabwe,Egypt,1,0,Zimbabwe,,Preliminary round,Bruxelles,1986,False
1830,Surinam,Honduras,0,0,draw,,Quarter-finals,Madrid,1986,True
1831,Sweden,Czechoslovakia,2,1,Sweden,,Quarter-finals,Madrid,1986,True
1832,Taiwan,Australia,3,3,draw,,Semi-finals,Sevilla,1986,True
1833,Argentina,Cameroon,0,1,Cameroon,1990-06-08,Group,Milano,1990,True
1834,Italy,Austria,1,0,Italy,1990-06-09,Group,Roma,1990,True
1835,USSR,Romania,0,2,Romania,1990-06-09,Group,Bari,1990,True
1836,United Arab Emirates,Colombia,0,2,Colombia,1990-06-09,Group,Bologna,1990,True
1837,Brazil,Sweden,2,1,Brazil,1990-06-10,Group,Torino,1990,True
1838,Costa Rica,Scotland,1,0,Costa Rica,1990-06-11,Group,Genova,1990,True
1839,Netherlands,Egypt,1,1,draw,1990-06-12,Group,Palermo,1990,True
1840,Argentina,USSR,2,0,Argentina,1990-06-13,Group,Napoli,1990,True
1841,Uruguay,Spain,0,0,draw,1990-06-13,Group,Udine,1990,True
1842,Cameroon,Romania,2,1,Cameroon,1990-06-14,Group,Bari,1990,True
1843,Yugoslavia,Colombia,1,0,Yugoslavia,1990-06-14,Group,Bologna,1990,True
1844,Austria,Czechoslovakia,0,1,Czechoslovakia,1990-06-15,Group,Firenze,1990,True
1845,Brazil,Costa Rica,1,0,Brazil,1990-06-16,Group,Torino,1990,True
1846,England,Netherlands,0,0,draw,1990-06-16,Group,Cagliari,1990,True
1847,Sweden,Scotland,1,2,Scotland,1990-06-16,Group,Genova,1990,True
1848,Belgium,Uruguay,3,1,Belgium,1990-06-17,Group,Verona,1990,True
1849,Argentina,Romania,1,1,draw,1990-06-18,Group,Napoli,1990,True
1850,Cameroon,USSR,0,4,USSR,1990-06-18,Group,Bari,1990,True
1851,Italy,Czechoslovakia,2,0,Italy,1990-06-19,Group,Roma,1990,True
1852,Yugoslavia,United Arab Emirates,4,1,Yugoslavia,1990-06-19,Group,Bologna,1990,True
1853,Brazil,Scotland,1,0,Brazil,1990-06-20,Group,Torino,1990,True
1854,Sweden,Costa Rica,1,2,Costa Rica,1990-06-20,Group,Genova,1990,True
1855,Belgium,Spain,1,2,Spain,1990-06-21,Group,Verona,1990,True
1856,England,Egypt,1,0,England,1990-06-21,Group,Cagliari,1990,True
1857,Cameroon,Colombia,2,1,Cameroon,1990-06-23,Round of 16,Napoli,1990,True
1858,Czechoslovakia,Costa Rica,4,1,Czechoslovakia,1990-06-23,Round of 16,Bari,1990,True
1859,Brazil,Argentina,0,1,Argentina,1990-06-24,Round of 16,Torino,1990,True
1860,Italy,Uruguay,2,0,Italy,1990-06-25,Round of 16,Roma,1990,True
1861,England,Belgium,1,0,England,1990-06-26,Round of 16,Bologna,1990,True
1862,Spain,Yugoslavia,1,2,Yugoslavia,1990-06-26,Round of 16,Verona,1990,True
1863,Yugoslavia,Argentina,0,0,draw,1990-06-30,Quarter-finals,Firenze,1990,True
1864,England,Cameroon,3,2,England,1990-07-01,Quarter-finals,Napoli,1990,True
1865,Italy,Argentina,1,1,draw,1990-07-03,Semi-finals,Napoli,1990,True
1866,Italy,England,2,1,Italy,1990-07-07,Match for third place,Bari,1990,True
1867,Ireland,Romania,3,2,Ireland,,Final,Mexico D.F,1990,True
1868,Thailand,China,3,1,Thailand,,Group,Mexico D.F,1990,True
1869,Trinidad and Tobago,Costa Rica,1,1,draw,,Group,Mexico D.F,1990,True
1870,Trinidad and Tobago,El Salvador,2,3,El Salvador,,Group,Puebla,1990,True
1871,Venezuela,Brazil,1,1,draw,,Group,Queretaro,1990,True
1872,Wales,FRG,2,1,Wales,,Group,Queretaro,1990,True
1873,Yugoslavia,Norway,2,0,Yugoslavia,,Group,Queretaro,1990,True
1874,Albania,England,1,2,England,,Preliminary round,Bandar Seri Begawan,1990,False
1875,Albania,Poland,2,0,Albania,,Preliminary round,Sofija,1990,False
1876,Albania,Sweden,0,5,Sweden,,Preliminary round,Esch-sur-Alzette,1990,False
1877,Algeria,Cote d Ivoire,2,1,Algeria,,Preliminary round,Sofija,1990,False
1878,Algeria,Egypt,1,0,Algeria,,Preliminary round,Sofija,1990,False
1879,Algeria,Zimbabwe,1,1,draw,,Preliminary round,Yaounde,1990,False
1880,Angola,Cameroon,1,1,draw,,Preliminary round,Toronto,1990,False
1881,Angola,Gabon,2,1,Angola,,Preliminary round,Vancouver,1990,False
1882,Angola,Nigeria,2,0,Angola,,Preliminary round,Vancouver,1990,False
1883,Angola,Sudan,4,0,Angola,,Preliminary round,Lilongwe,1990,False
1884,Antigua and Barbuda,Dutch Antilles,2,3,Dutch Antilles,,Preliminary round,Valletta,1990,False
1885,Australia,Fiji,0,1,Fiji,,Preliminary round,Curepipe,1990,False
1886,Australia,Israel,2,1,Australia,,Preliminary round,St._Johns,1990,False
1887,Australia,New Zealand,6,2,Australia,,Preliminary round,Santiago,1990,False
1888,Austria,GDR,2,2,draw,,Preliminary round,Santiago,1990,False
1889,Austria,Iceland,4,2,Austria,,Preliminary round,Santiago,1990,False
1890,Austria,Turkey,4,0,Austria,,Preliminary round,Rabat,1990,False
1891,Austria,USSR,2,0,Austria,,Preliminary round,Santiago,1990,False
1892,Bangladesh,China,8,0,Bangladesh,,Preliminary round,Macao,1990,False
1893,Bangladesh,Iran,1,2,Iran,,Preliminary round,Beijing,1990,False
1894,Bangladesh,Thailand,6,0,Bangladesh,,Preliminary round,Beijing,1990,False
1895,Belgium,Czechoslovakia,1,3,Czechoslovakia,,Preliminary round,Bogota,1990,False
1896,Belgium,Luxembourg,2,1,Belgium,,Preliminary round,Cali,1990,False
1897,Belgium,Portugal,1,0,Belgium,,Preliminary round,Bogota,1990,False
1898,Belgium,Switzerland,1,2,Switzerland,,Preliminary round,Rotterdam,1990,False
1899,Bolivia,Peru,2,0,Bolivia,,Preliminary round,Bogota,1990,False
1900,Bolivia,Uruguay,0,0,draw,,Preliminary round,San_Jose,1990,False
1901,Brazil,Chile,2,2,draw,,Preliminary round,San_Jose,1990,False
1902,Brazil,Venezuela,1,1,draw,,Preliminary round,San_Jose,1990,False
1903,Bulgaria,Denmark,1,1,draw,,Preliminary round,Alajuela,1990,False
1904,Bulgaria,Greece,1,5,Greece,,Preliminary round,Praha,1990,False
1905,Bulgaria,Romania,3,0,Bulgaria,,Preliminary round,Lagos,1990,False
1906,Burkina Faso,Libya,2,1,Burkina Faso,,Preliminary round,Belfast,1990,False
1907,Cameroon,Angola,1,0,Cameroon,,Preliminary round,Praha,1990,False
1908,Cameroon,Gabon,2,1,Cameroon,,Preliminary round,Praha,1990,False
1909,Cameroon,Nigeria,4,2,Cameroon,,Preliminary round,København,1990,False
1910,Cameroon,Tunisia,0,0,draw,,Preliminary round,København,1990,False
1911,Canada,Guatemala,3,2,Canada,,Preliminary round,Belfast,1990,False
1912,Chile,Brazil,1,1,draw,,Preliminary round,Quito,1990,False
1913,Chile,Venezuela,0,2,Venezuela,,Preliminary round,Quito,1990,False
1914,China,Bangladesh,1,0,China,,Preliminary round,Cairo,1990,False
1915,China,Iran,0,0,draw,,Preliminary round,Cairo,1990,False
1916,China,Saudi Arabia,1,2,Saudi Arabia,,Preliminary round,San_Salvador,1990,False
1917,China,South Korea,3,0,China,,Preliminary round,San_Salvador,1990,False
1918,China,Thailand,0,0,draw,,Preliminary round,London,1990,False
1919,China,United Arab Emirates,1,1,draw,,Preliminary round,London,1990,False
1920,Colombia,Ecuador,5,0,Colombia,,Preliminary round,London,1990,False
1921,Colombia,Israel,2,2,draw,,Preliminary round,Munchen,1990,False
1922,Colombia,Paraguay,6,0,Colombia,,Preliminary round,Saarbrucken,1990,False
1923,Costa Rica,El Salvador,0,1,El Salvador,,Preliminary round,Stuttgart,1990,False
1924,Costa Rica,Guatemala,1,1,draw,,Preliminary round,Helsinki,1990,False
1925,Costa Rica,Panama,1,0,Costa Rica,,Preliminary round,Oslo,1990,False
1926,Costa Rica,Trinidad and Tobago,1,1,draw,,Preliminary round,Helsinki,1990,False
1927,Costa Rica,United States,1,0,Costa Rica,,Preliminary round,Tampere,1990,False
1928,Cote d Ivoire,Algeria,0,4,Algeria,,Preliminary round,Macao,1990,False
1929,Cote d Ivoire,Libya,0,2,Libya,,Preliminary round,Macao,1990,False
1930,Cote d Ivoire,Zimbabwe,1,0,Cote d Ivoire,,Preliminary round,Antananarivo,1990,False
1931,Cuba,Guatemala,1,1,draw,,Preliminary round,Oslo,1990,False
1932,Cyprus,France,0,1,France,,Preliminary round,Oslo,1990,False
1933,Cyprus,Norway,0,3,Norway,,Preliminary round,Colon,1990,False
1934,Cyprus,Scotland,6,0,Cyprus,,Preliminary round,Paris,1990,False
1935,Cyprus,Yugoslavia,2,0,Cyprus,,Preliminary round,Paris,1990,False
1936,Czechoslovakia,Belgium,2,2,draw,,Preliminary round,Mielec,1990,False
1937,Czechoslovakia,Luxembourg,2,1,Czechoslovakia,,Preliminary round,Karl-Marx-Stadt,1990,False
1938,Czechoslovakia,Portugal,2,0,Czechoslovakia,,Preliminary round,Leipzig,1990,False
1939,Czechoslovakia,Switzerland,3,1,Czechoslovakia,,Preliminary round,Potsdam,1990,False
1940,Denmark,Bulgaria,3,1,Denmark,,Preliminary round,Zabrze,1990,False
1941,Denmark,Greece,2,0,Denmark,,Preliminary round,Accra,1990,False
1942,Denmark,Romania,0,0,draw,,Preliminary round,Accra,1990,False
1943,Dutch Antilles,Antigua and Barbuda,2,1,Dutch Antilles,,Preliminary round,Porto,1990,False
1944,Dutch Antilles,El Salvador,1,3,El Salvador,,Preliminary round,Lisboa,1990,False
1945,Ecuador,Colombia,2,0,Ecuador,,Preliminary round,Athina,1990,False
1946,Ecuador,Paraguay,1,4,Paraguay,,Preliminary round,Athina,1990,False
1947,Egypt,Algeria,1,1,draw,,Preliminary round,Guatemala,1990,False
1948,Egypt,Kenya,4,0,Egypt,,Preliminary round,Guatemala,1990,False
1949,Egypt,Liberia,1,0,Egypt,,Preliminary round,Conakry,1990,False
1950,Egypt,Malawi,0,2,Malawi,,Preliminary round,Port-au-Prince,1990,False
1951,El Salvador,Costa Rica,0,1,Costa Rica,,Preliminary round,Port-au-Prince,1990,False
1952,El Salvador,Dutch Antilles,0,3,Dutch Antilles,,Preliminary round,San_Juan,1990,False
1953,El Salvador,Trinidad and Tobago,0,1,Trinidad and Tobago,,Preliminary round,Tegucigalpa,1990,False
1954,El Salvador,United States,3,1,El Salvador,,Preliminary round,Tegucigalpa,1990,False
1955,England,Albania,0,0,draw,,Preliminary round,Tegucigalpa,1990,False
1956,England,Poland,2,1,England,,Preliminary round,Tegucigalpa,1990,False
1957,England,Sweden,3,0,England,,Preliminary round,Glasgow,1990,False
1958,FRG,Argentina,5,1,FRG,,Preliminary round,Newcastle,1990,False
1959,FRG,Czechoslovakia,0,0,draw,,Preliminary round,Luanda,1990,False
1960,FRG,England,0,1,England,,Preliminary round,St._Johns,1990,False
